title,performer,genre,sentiment,party,cand_full,cand_f,cand_l,campaign,event_type,url_used,year,cand_year,is_instrumental,n_words,lang_song,bad_scrape,title_key,num_plays,song_ct,id,NRC_anger,NRC_anticipation,NRC_disgust,NRC_fear,NRC_joy,NRC_sadness,NRC_surprise,NRC_trust,NRC_negative,NRC_positive,n_tokens,n_vad,vad_coverage,avg_valence,avg_arousal,avg_dominance,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,woman,lastname_year,front_runner,i_less_we,fem_male
United States of America's national anthem,Francis Scott Key,patriotic,question-circle,R,Jeb Bush,Jeb,Bush,2016 Campaign,campaign rally,https://genius.com/francis-scott-key-united-states-of-americas-national-anthem-lyrics,2016,Bush 2016,FALSE,351,en,FALSE,united states of america's national anthem,1,11,11,1.8808777429467085,2.5078369905956115,0.31347962382445144,2.5078369905956115,2.5078369905956115,0.9404388714733543,0.31347962382445144,2.8213166144200628,2.5078369905956115,3.4482758620689653,316,106,0.33544303797468356,0.20138995682261787,0.14193529307387473,0.1777015437392796,1,319,87.22,88.71,28.84,92.67,29,13.79,79.62,62.38,51.72,10.34,5.96,0,3.45,0.31,1.25,0.31,4.39,20.06,14.11,0.63,11.6,5.96,4.39,6.58,0,9.09,6.27,1.88,7.52,3.76,2.51,2.82,12.54,0.63,3.76,0.94,0.63,0.94,1.25,0,0.63,0,7.84,6.58,1.25,0.94,0.94,0,0,0,0,0,11.6,5.33,0.63,0,0.63,1.57,1.57,6.58,0,0,1.25,0.31,0.31,0.31,0,0,1.88,0,1.57,0,0,0.31,0,0,0,0,0,0,0,0,0,0.31,0,0.63,0,0.31,0,0.94,0.31,0,4.39,15.36,0.31,1.57,9.4,4.08,0.31,0,4.7,2.82,3.13,1.88,1.57,0,0,1.57,0,18.5,1.25,7.52,0.94,1.25,5.33,2.19,0,0,Bush 2016,0,-3.45,0.94
Stand by Me,Ben E. King,pop/rock,question-circle,R,Ben Carson,Ben,Carson,2016 Campaign,campaign rally,https://genius.com/ben-e-king-stand-by-me-lyrics,2016,Carson 2016,FALSE,182,en,FALSE,stand by me,2,5,12,0,0.6451612903225806,0,0.6451612903225806,0,1.935483870967742,0,0,3.225806451612903,1.935483870967742,155,49,0.3161290322580645,0.34393680052666226,0.2486635944700461,0.30455562870309416,1,155,21.21,5.37,99,1.4,77.5,2.58,95.48,71.61,58.71,18.71,18.06,14.19,1.29,2.58,0,0,0.65,7.1,5.16,0,15.48,9.68,5.81,8.39,5.16,13.55,2.58,1.29,1.29,1.29,0,0,16.77,2.58,3.23,0,0,1.29,1.29,0,1.29,0,3.23,0,3.23,2.58,0,2.58,1.29,0,1.29,0,9.03,1.29,0,0,0,0,1.29,7.74,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,7.74,23.23,0.65,1.94,20,2.58,0,0,3.87,0,4.52,4.52,6.45,0,0,5.16,1.29,26.45,0,16.77,0.65,0,9.03,0,0,0,Carson 2016,0,12.899999999999999,0
I Got You (I Feel Good),James Brown,r&b,question-circle,R,Ben Carson,Ben,Carson,2016 Campaign,campaign rally,https://genius.com/james-brown-i-got-you-i-feel-good-lyrics,2016,Carson 2016,FALSE,226,en,FALSE,i got you (i feel good),1,5,13,0,0.5050505050505051,0,0.5050505050505051,1.0101010101010102,0,0.5050505050505051,0.5050505050505051,1.0101010101010102,2.0202020202020203,198,80,0.404040404040404,0.3650189393939394,0.22174873737373738,0.2605555555555556,1,198,1,1.64,99,99,198,0,100,82.32,58.59,29.29,26.26,20.2,0,6.06,0,0,3.03,8.08,0,0,5.05,6.06,11.11,14.14,3.54,19.7,7.07,0,0,0,0,0,19.19,2.02,13.13,8.08,1.52,3.54,0,0,1.01,0,17.17,13.64,2.02,8.59,7.07,0,0,0,0,0,8.59,2.53,0,0,0,1.01,0.51,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,0,0,0,0,0,0,6.06,0,0,0,3.54,0,0,0,0,1.01,0,22.22,7.07,0,0,2.02,0,0,5.05,3.54,2.02,8.08,0.51,3.03,0.51,0.51,0.51,1.52,17.17,0,14.14,0,0,3.03,0,0,0,Carson 2016,0,20.2,0
Rock Around The Clock,Bill Haley and His Comets,pop/rock,question-circle,R,Ben Carson,Ben,Carson,2016 Campaign,campaign rally,https://genius.com/Bill-haley-and-his-comets-rock-around-the-clock-1960-lyrics,2016,Carson 2016,FALSE,261,en,FALSE,rock around the clock,1,5,14,0.44052863436123346,1.7621145374449338,0.44052863436123346,0.44052863436123346,0.8810572687224669,0,0.44052863436123346,0,0.8810572687224669,2.202643171806167,227,108,0.47577092511013214,0.2788179148311307,0.12782264643498126,0.21451705008973732,1,227,35.15,99,99,61.82,227,8.81,80.62,68.28,57.27,11.01,10.57,0.88,8.81,0.88,0,0,0.44,19.82,7.49,11.01,18.94,20.7,8.81,7.49,0,22.91,4.85,16.74,9.69,9.25,0,0.44,40.97,0,0.44,0,0,0,0.44,0,0.44,0,2.64,2.64,0,0.88,0.88,0,0,0,0,0,10.13,0.44,0,0,0,0,0.44,9.69,0,0,0,0,0,0,0,0,0.88,0.44,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41,10.13,0,0.88,8.37,0,0.44,0.44,22.47,0,7.93,11.89,9.25,9.25,0,0,0,30.84,0,14.98,0,0,15.86,0,0,0,Carson 2016,0,-7.930000000000001,0
"Holy, Holy, Holy! Lord God Almighty!",Reginald Heber,religious,question-circle,R,Ben Carson,Ben,Carson,2016 Campaign,campaign rally,SCRAPED MANUALLY,2016,Carson 2016,FALSE,169,en,FALSE,"holy, holy, holy! lord god almighty!",1,5,15,2.3622047244094486,3.937007874015748,1.5748031496062993,3.937007874015748,7.086614173228346,3.1496062992125986,1.5748031496062993,5.511811023622047,3.1496062992125986,12.598425196850394,126,71,0.5634920634920635,0.5737163136298105,0.26970167461461686,0.4823444604635688,1,127,50.07,98.68,33.34,99,7.94,14.17,89.76,68.5,44.09,10.24,9.45,0,0.79,7.09,0,0.79,0.79,9.45,3.94,1.57,10.24,6.3,3.94,8.66,1.57,9.45,21.26,3.94,7.09,0.79,2.36,4.72,14.17,2.36,3.94,0,0,0,0.79,0.79,2.36,0,25.2,24.41,0.79,1.57,1.57,0,0,0,0,0,18.11,5.51,2.36,0,0,0.79,0.79,12.6,0,0,0,0.79,0,0,0,0,26.77,1.57,0,0.79,0,24.41,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.79,0,3.15,14.96,0,1.57,9.45,3.94,0.79,0,2.36,0.79,2.36,3.15,0.79,0.79,0,0,0,34.65,3.94,19.69,0,8.66,0.79,1.57,0,0,Carson 2016,0,-0.79,-0.79
I'm on the Battlefield for My Lord,Sylvanna Bell,religious,question-circle,R,Ben Carson,Ben,Carson,2016 Campaign,campaign rally,SCRAPED MANUALLY,2016,Carson 2016,FALSE,180,en,FALSE,i'm on the battlefield for my lord,1,5,16,0.6451612903225806,1.935483870967742,1.2903225806451613,2.5806451612903225,2.5806451612903225,1.935483870967742,0.6451612903225806,3.870967741935484,4.516129032258065,6.451612903225806,155,51,0.32903225806451614,0.3450600885515496,0.3064263124604681,0.3543580012650221,1,155,57.13,1,89.93,8.28,31,9.68,94.19,70.32,61.94,24.52,23.87,20,0,0,3.87,0,0.65,18.71,10.32,0,16.13,7.1,3.87,5.16,0,13.55,2.58,0,11.61,1.94,0.65,9.03,11.61,0,1.94,0,0,0.65,0,1.29,0,0,11.61,5.16,6.45,1.29,0.65,0.65,0,0,0.65,0,17.42,10.97,0,1.29,3.87,1.29,1.29,5.81,0,0.65,0,3.87,0.65,0,0.65,0,5.81,0,0,0.65,0,5.16,3.23,1.29,0.65,0.65,0,0,0,0,0.65,0,0,0.65,0,0,0,0,0,0,3.87,7.74,0,0.65,7.1,0,0.65,0,1.94,5.81,5.16,0,0,0,0,0,0,19.35,3.23,12.26,0,0,3.23,0.65,0,0,Carson 2016,0,20,-3.87
Let's Get Loud,Jennifer Lopez,pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/jennifer-lopez-lets-get-loud-lyrics,2016,Clinton 2016,FALSE,736,en,FALSE,let's get loud,48,70,17,0.35842293906810035,0.5376344086021505,0.35842293906810035,0.17921146953405018,1.075268817204301,0.35842293906810035,0.5376344086021505,0.7168458781362007,0.35842293906810035,1.4336917562724014,558,190,0.34050179211469533,0.11504338803999245,0.09283908696472364,0.10601961893982267,1,558,2.67,99,17.19,32.67,79.71,0.9,96.24,89.07,46.06,29.75,18.46,0.9,5.73,11.47,0,0.36,11.29,5.91,1.79,0,3.76,12.9,1.61,0.54,2.87,34.41,5.91,1.61,6.27,6.09,0.18,0,24.73,2.69,7.53,3.58,1.25,1.25,0.36,1.79,1.25,0,1.61,1.25,0.36,0.72,0.54,0.18,0,0,0,0,35.13,16.31,0,0,0,0.18,15.59,18.28,0.36,0,0.18,0,0,0,0,0,1.79,1.79,0,0,0,0,1.25,0,0,0,0,0,0,0.36,0,6.81,0.9,5.38,0,0,0,0,0.18,0,26.88,14.7,0,2.15,5.2,0,7.17,0.72,1.08,0.54,7.71,7.17,23.48,22.22,0.36,0.72,0.18,40.32,0,20.07,0.18,1.25,7.89,10.93,0,1,Clinton 2016,1,-4.83,0.18
Fight Song,Rachel Platten,pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/rachel-platten-fight-song-lyrics,2016,Clinton 2016,FALSE,414,en,FALSE,fight song,33,70,18,0.8356545961002786,0.5571030640668524,0.2785515320334262,1.1142061281337048,0,0.5571030640668524,0.5571030640668524,0.2785515320334262,1.6713091922005572,0.5571030640668524,358,149,0.4162011173184358,0.17439382325998765,0.13054906432857866,0.15200501018862986,1,359,11.63,1,99,7.63,119.67,6.69,94.99,72.14,51.25,20.61,16.71,15.6,0,0.56,0,0.56,3.9,14.21,4.46,1.39,8.08,11.42,6.69,3.62,2.51,22.01,7.24,4.74,1.67,0.28,0.28,1.11,23.68,1.95,11.98,2.79,2.51,1.67,3.06,2.51,3.06,0,6.96,2.79,4.18,0.28,0,0.28,0.28,0,0,0,13.09,10.03,0.84,0,3.06,0,6.13,1.67,0,0.28,0,0,0,0,0,0,4.74,4.18,0.56,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0,0,0.28,0,15.88,15.88,0,1.95,8.36,0,5.57,0,3.06,3.06,6.13,3.06,6.96,5.85,1.11,0,0,23.96,0,2.23,0.56,0,8.36,12.81,0,1,Clinton 2016,1,15.6,0
Ain't No Mountain High Enough,"Tammi Terrell, Marvin Gaye",pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/tammi-terrell-aint-no-mountain-high-enough-lyrics,2016,Clinton 2016,FALSE,219,en,FALSE,ain't no mountain high enough,28,70,19,0,2.336448598130841,0,0.4672897196261682,1.8691588785046729,0.4672897196261682,0,1.4018691588785046,0.4672897196261682,2.336448598130841,214,73,0.3411214953271028,0.29266419152477274,0.18244142875432082,0.2293176289847651,1,214,1.66,1,99,56.71,214,5.14,91.12,81.78,63.08,15.89,14.49,7.94,0.47,6.07,0,0,1.4,21.03,2.34,0,8.88,13.55,6.54,2.8,17.29,21.5,15.42,13.55,0.93,0.93,0,0,32.24,9.81,16.36,2.34,2.34,2.34,0.93,0,8.88,0.47,3.27,2.8,0.47,0.93,0.47,0.47,0.47,0,0,0,11.21,2.34,0.47,0,0,0,1.4,8.88,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.47,0,0,0,0,0,0,0,0.93,0.47,1.4,0.93,6.07,0,0,0,0,20.56,15.42,0.47,0.47,14.49,0,0.47,0,3.27,1.4,11.21,1.4,0,0,0,0,0,13.08,0,2.34,0,0,10.75,0,0,1,Clinton 2016,1,7.470000000000001,0
We Weren't Born To Follow,Bon Jovi,pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/bon-jovi-we-werent-born-to-follow-lyrics,2016,Clinton 2016,FALSE,354,en,FALSE,we weren't born to follow,21,70,20,0.5988023952095808,0.8982035928143712,0.2994011976047904,0.8982035928143712,0.2994011976047904,0.8982035928143712,0.5988023952095808,0.8982035928143712,1.1976047904191616,1.4970059880239521,334,101,0.3023952095808383,0.18762969111282388,0.1388391533764155,0.15696922985711745,1,334,46.65,96.55,73.36,4.17,111.33,7.78,94.91,82.04,53.89,19.76,12.57,1.2,2.69,7.49,0,0.3,7.19,13.77,5.09,0.9,15.57,6.29,3.29,5.39,3.59,23.65,1.8,0.9,3.29,2.69,0,0.6,18.26,0.9,7.78,2.99,0.6,0.3,0.6,0,3.89,0,3.89,0.9,2.99,0.6,0,0.6,0,0,0.3,0,16.47,3.29,0.3,0.3,0,1.5,1.5,12.28,0,0,0,0.3,0,0,0,0,2.4,0.3,0,0,0,2.1,4.49,1.8,0.9,0,0,0,0,1.2,0,2.4,0,0.9,0.3,0,0,0,0,0,6.59,10.18,0,2.4,6.59,0.9,1.2,0,4.79,5.39,3.29,3.89,10.78,1.8,7.19,1.8,0,10.78,0,5.39,0.3,0.3,4.79,0,0,1,Clinton 2016,1,-1.49,-0.3
Rise Up,Andra Day,r&b,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/andra-day-rise-up-lyrics,2016,Clinton 2016,FALSE,303,en,FALSE,rise up,19,70,21,1.0676156583629892,0.35587188612099646,0.35587188612099646,0.7117437722419929,1.0676156583629892,1.4234875444839858,0.35587188612099646,0.7117437722419929,1.7793594306049823,1.4234875444839858,286,109,0.3811188811188811,0.21890691828006137,0.17255868621241305,0.20061379738156648,1,281,22.94,97.07,99,2,281,6.41,97.15,89.32,69.75,25.27,20.28,7.83,6.41,6.05,0,0,4.98,11.39,6.05,1.78,19.22,14.95,2.49,8.19,0.71,32.03,2.85,3.56,6.41,6.41,0,0,22.78,0.71,4.98,1.42,0,1.42,0.36,0.36,2.14,0,3.56,0.36,3.2,2.85,0.36,2.49,0,1.07,0,0,13.88,1.07,0,0,0.36,0,0,12.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.42,1.07,0,0,0,0,0,0.36,0.71,0.36,0.71,0,0,0.36,0,0,0,10.68,25.98,0,13.17,9.25,0.36,0.71,2.14,4.98,0,2.49,12.1,0.71,0.71,0,0,0,20.64,0,4.98,0,0,11.03,4.63,0,1,Clinton 2016,1,1.42,0
Roar,Katy Perry,pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/katy-perry-roar-lyrics,2016,Clinton 2016,FALSE,393,en,FALSE,roar,17,70,22,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.5714285714285714,1.1428571428571428,1.4285714285714286,1.7142857142857142,442,118,0.2669683257918552,0.16185714285714287,0.15732687651331717,0.15035835351089588,1,350,36.41,16.27,91.58,32.08,350,13.43,86.57,73.43,55.14,24,21.71,15.43,0,6.29,0,0,2.29,12.86,8.86,0.29,12.29,10.86,2.29,4.86,0.29,24.86,3.43,1.43,3.43,0,2,3.14,20.86,1.14,5.71,0.57,2.86,0,0.29,0,2,0.29,4.29,2.57,1.71,0.29,0,0.29,0.29,0,0,0,9.43,3.14,0.29,0.29,0.86,0.29,0.86,6.57,0,0,0,0,0,0,0,0,1.14,0.86,0,0.29,0,0,1.43,0,0,0,0,0,0,0,0,0,0,3.14,0,0.57,0,0.29,0,0,5.71,18.86,0,2,3.43,2,11.43,0.29,2.29,5.43,6,4.29,5.14,4.57,0.29,0.29,0,45.43,0,8.29,0,0,6.86,30.29,0,1,Clinton 2016,1,15.43,0
Happy,Pharrell Williams,pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/pharrell-williams-happy-lyrics,2016,Clinton 2016,FALSE,658,en,FALSE,happy,15,70,23,0.7662835249042146,0.9578544061302682,0.5747126436781609,0.7662835249042146,0.9578544061302682,0.5747126436781609,0.3831417624521073,0.9578544061302682,0.9578544061302682,1.3409961685823755,522,222,0.42528735632183906,0.1463273618446032,0.10519398709053882,0.11201028614821719,1,522,14.27,23.78,96.01,99,47.45,10.15,91,86.02,61.88,22.22,17.62,9.39,0,8.05,0.19,0,4.6,7.09,4.21,0,16.09,12.84,3.45,9.39,3.07,22.99,12.45,0.19,0,0,0,0,30.84,1.53,18.77,4.79,4.79,2.87,5.17,0,7.09,0,14.56,13.98,0.38,13.79,13.41,0.19,0,0,0,0,12.84,4.41,0,0,0,0,1.92,8.43,0.19,0,0.19,0,0,0,0,0,1.15,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0.38,0,0,0.38,0,0.19,0,14.18,12.07,0.19,3.26,5.94,0,0,3.64,0.38,0.57,14.37,1.53,2.87,1.92,0.57,0.57,0,35.82,0.57,7.85,0,1.72,9.2,16.48,0,1,Clinton 2016,1,9.39,0.19
City of Blinding Lights,U2,pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/u2-city-of-blinding-lights-lyrics,2016,Clinton 2016,FALSE,241,en,FALSE,city of blinding lights,11,70,24,0.45045045045045046,1.8018018018018018,0.9009009009009009,0.9009009009009009,2.2522522522522523,0.9009009009009009,1.8018018018018018,1.3513513513513513,1.8018018018018018,2.2522522522522523,242,74,0.30578512396694213,0.28914049184319457,0.19613464816167522,0.22775748721694666,1,222,45.59,86.55,96.85,69.83,74,13.96,93.69,75.68,54.95,17.57,16.22,5.86,0.45,9.01,0,0.45,1.35,12.61,8.56,0,13.51,7.21,5.41,6.76,3.15,20.72,7.66,4.05,0.45,0.45,0,0,20.27,0,6.31,2.25,0.45,0.9,0,0,3.15,0,4.05,3.6,0.45,0.45,0.45,0,0,0,0,0,15.77,1.35,0,0,0,0,0.9,11.71,0,0,0,0.9,0,0,0,0,0.9,0,0,0,0,0.9,3.15,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0.45,0,14.86,20.72,3.15,2.7,7.66,9.91,0,0.45,7.66,4.05,5.41,3.15,5.86,0,0,2.25,3.6,22.52,0,7.66,0.9,0,4.95,9.01,0,1,Clinton 2016,1,5.41,-0.9
Land of Hope and Dreams,Bruce Springsteen,pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/bruce-springsteen-land-of-hope-and-dreams-lyrics,2016,Clinton 2016,FALSE,441,en,FALSE,land of hope and dreams,11,70,25,0.7957559681697612,1.856763925729443,0.26525198938992045,0.5305039787798409,2.1220159151193636,1.5915119363395225,1.0610079575596818,2.387267904509284,2.1220159151193636,3.183023872679045,380,166,0.4368421052631579,0.17720590585152282,0.1270493113035697,0.14668275222907545,1,377,16.43,91.08,53.25,97.1,377,13.53,84.08,67.37,45.62,18.57,9.02,2.39,0.8,5.84,0,0,9.55,15.65,2.92,0,6.63,7.69,5.04,4.24,3.45,23.87,3.98,1.86,3.71,1.06,1.59,1.59,15.65,2.12,3.98,0.53,0,2.12,0.8,0,1.33,0,12.73,9.28,2.92,1.59,0.8,0.8,0,0,0.53,0.53,15.38,3.98,0.8,0.8,0.53,0.8,1.59,11.67,0,0.53,0.53,0.27,0,0,0,0,3.45,0.53,0,0,0.53,2.39,1.59,0,0,0,0,0,0.53,0.27,0,1.33,0.8,4.51,0,0,0.27,1.06,0.53,0,15.38,13,0,7.43,4.51,0.27,1.33,0.27,4.51,1.59,7.16,4.24,2.12,0.53,0.8,0.53,0.27,22.28,0,9.55,0,0,4.51,8.22,0,1,Clinton 2016,1,1.59,0.26
We Take Care of Our Own,Bruce Springsteen,pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/bruce-springsteen-we-take-care-of-our-own-lyrics,2016,Clinton 2016,FALSE,211,en,FALSE,we take care of our own,11,70,26,0.5025125628140703,1.0050251256281406,0.5025125628140703,0.5025125628140703,1.5075376884422111,1.0050251256281406,0,0.5025125628140703,1.5075376884422111,3.0150753768844223,199,63,0.3165829145728643,0.3606444923027838,0.228770838318577,0.2603413894871181,1,199,54.48,99,42.55,99,24.88,10.05,88.44,71.36,53.77,20.1,14.07,2.01,12.06,0,0,0,6.03,21.61,8.54,0,13.57,6.53,4.52,3.52,2.51,23.12,1.01,0,20.1,12.56,0.5,7.04,7.54,1.51,2.51,0,0,0,0,1.01,1.51,0,9.05,8.54,0.5,0.5,0.5,0,0,0,0,0,21.11,8.54,7.04,0,0,0,0,12.56,0,0,0,0,1.01,1.01,0,0,2.01,0,0.5,0.5,0,1.01,3.02,0,0,0,0,0,0,0,0,0,0,6.03,0,0,0,0,0,0,8.54,16.08,0,4.02,9.05,2.51,0.5,0,0.5,4.02,5.53,1.01,0,0,0,0,0,13.57,0,2.51,3.52,0,7.54,0,0,1,Clinton 2016,1,-10.05,0
Shake It Off,Taylor Swift,pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/taylor-swift-shake-it-off-lyrics,2016,Clinton 2016,FALSE,718,en,FALSE,shake it off,11,70,27,0.17953321364452424,0.3590664272890485,0.5385996409335727,0.3590664272890485,0.718132854578097,0.718132854578097,0.3590664272890485,0.3590664272890485,0.8976660682226212,0.718132854578097,567,199,0.3509700176366843,0.08289923585612081,0.1011827539853667,0.08268361556435679,1,557,17.11,1.87,77.39,1,278.5,2.69,80.43,66.25,55.48,28.01,17.41,15.08,0.18,0.72,0.36,1.08,10.59,6.82,2.87,0,15.44,10.95,2.69,3.59,2.15,18.13,1.44,0.36,0.72,0.36,0,0.36,14.9,0.36,3.41,0.54,0.9,0.9,0,0,1.26,0,12.75,3.95,8.62,3.95,0.36,3.59,0,2.87,0.54,0.18,11.13,6.28,0,0,0.18,4.85,1.26,5.57,1.26,0.18,0.36,0.36,0,0,0,0,3.59,3.41,0,0,0,0.18,0.72,0.18,0.18,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,5.57,5.03,0,1.62,3.41,0.36,0.36,0,1.62,0.9,5.39,4.49,7,5.75,0.72,0.54,0,40.39,0,24.96,0.18,0,8.8,6.46,0,1,Clinton 2016,1,14.9,0
Stronger (What Doesn't Kill You),Kelly Clarkson,pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/kelly-clarkson-stronger-what-doesnt-kill-you-lyrics,2016,Clinton 2016,FALSE,429,en,FALSE,stronger (what doesn't kill you),10,70,28,0.5037783375314862,0.5037783375314862,0.5037783375314862,0.7556675062972292,1.0075566750629723,0.7556675062972292,1.0075566750629723,0.5037783375314862,1.0075566750629723,1.0075566750629723,398,123,0.30904522613065327,0.112246318936741,0.11214597284511886,0.12001392558006185,1,397,1,75.71,98.69,5.61,397,9.32,97.98,83.38,58.94,31.49,24.94,11.84,0,12.85,0,0.25,6.55,6.3,5.04,0,4.03,16.12,7.3,3.78,7.56,28.21,14.61,4.79,8.82,0,0.5,8.31,32.24,0.25,12.09,5.29,4.53,1.01,0.5,0,0.76,0,13.35,5.79,7.56,2.52,0.5,2.02,0,0,2.02,0,22.67,6.55,0.76,0.76,5.04,0.25,1.26,13.6,0.25,0,0,0,0,0,0,0,0.5,0,0.25,0,0.25,0,4.53,0,0,0,0,0,0,0,4.53,0,0.5,0.5,0,0,0,0,0,0,6.8,9.57,0,2.52,6.55,0.5,0.25,0.5,4.53,3.53,17.13,0.25,0,0,0,0,0,24.69,0,4.53,0,0,16.37,3.78,0,1,Clinton 2016,1,11.84,0
The Fighter,"Ryan Tedder, Gym Class Heroes",pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/gym-class-heroes-the-fighter-lyrics,2016,Clinton 2016,FALSE,532,en,FALSE,the fighter,9,70,29,0.8179959100204499,0.6134969325153374,0.8179959100204499,0.8179959100204499,0.6134969325153374,1.2269938650306749,0.20449897750511248,0.40899795501022496,1.4314928425357873,1.2269938650306749,489,166,0.3394683026584867,0.11895680883041367,0.09701135831670239,0.10683223692315273,1,489,24.73,86.51,92.8,1.65,44.45,6.75,92.43,78.32,61.76,23.72,16.97,6.75,2.86,4.91,0,2.45,6.75,13.7,6.54,1.23,15.75,11.45,5.11,6.13,1.43,24.34,3.07,3.48,3.68,2.86,0.61,0.41,19.22,1.64,4.5,1.02,0.61,0.82,1.23,0.61,1.64,0.2,6.13,1.02,4.09,0.82,0,0.82,0,0,0,1.64,22.49,9.2,0,0.2,3.07,0.2,3.89,12.68,0.2,0,0.41,0,0,0,0,0,2.04,0.2,0.61,0.41,0.2,0.82,4.09,0.61,0.61,0,0,0,0,0,0.61,0,0,0.82,0,0,0,0,0.61,0,9.61,12.68,0,4.5,6.95,0.82,0.61,0.82,6.13,0.61,8.18,4.5,4.91,4.5,0.41,0,0,16.16,0,6.13,2.25,0,7.36,0.41,0,1,Clinton 2016,1,3.89,0.41
Let's Go Crazy,Prince,pop/rock,question-circle,D,Hillary Clinton,Hillary,Clinton,2016 Campaign,campaign rally,https://genius.com/prince-lets-go-crazy-lyrics,2016,Clinton 2016,FALSE,388,en,FALSE,let's go crazy,9,70,30,1.1594202898550725,2.318840579710145,0.2898550724637681,2.028985507246377,2.028985507246377,2.028985507246377,1.1594202898550725,1.7391304347826086,2.318840579710145,2.318840579710145,351,139,0.396011396011396,0.1657095193410489,0.13424877489312897,0.1431070795537483,1,345,13.66,99,99,36.84,34.5,8.12,94.78,80.87,54.2,22.32,17.1,2.03,8.7,4.35,1.45,0.58,5.22,11.3,4.93,0,11.59,13.33,5.22,4.93,1.74,31.88,7.54,3.19,11.3,9.86,0.58,0.87,28.41,4.64,6.09,1.45,1.74,0.29,1.45,0,2.32,0,5.8,2.32,1.16,3.77,1.16,0.29,0,0,0.29,0,23.48,6.09,0.29,0.87,0.29,0.29,3.19,16.52,0.29,0.29,0.58,1.16,1.16,0,0,1.16,0,0,0,0,0,0,2.32,0.29,0,0,0,0,0,0.58,0.87,0,0,2.32,0,0,0,0,0,1.16,16.52,20.87,1.45,9.28,15.36,2.61,0.29,0,4.93,1.74,12.17,1.74,3.48,1.16,0.87,1.45,0,28.12,1.16,5.51,1.45,0.58,10.43,8.99,0,1,Clinton 2016,1,-6.67,-0.58
